brand,product,doc_type,codemark_id,branz_number,expiry_date,is_expired,status,bpir_status,scope_limitations
B_Enclosure,Nu-Wall - NW-VDF-02503 - Typical Nu-Wall to Fascia Soffit Wa,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-02603 - Typical Garage Door Head Jamb Timbe,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-026B03 - Typical Garage Door Head Jamb Nu-W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-02703 - Typical Nu-Wall to Brick Internal C,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-02803 - Typical Nu-Wall to Brick External C,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-02902 - Typical Nu-Wall to Brick Horizontal,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-03003 - Typical Nu-Wall to Brick Vertical J,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-03103 - Typical Nu-Wall to Concrete Masonry,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-03203 - Typical Nu-Wall to Concrete Masonry,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VDF-03303 - Typical Nu-Wall to Concrete Masonry,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00103 - Batten Layout for Vertical Cladding,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00202 - Typical Installation Timber Cavity ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00302 - Typical Installation Timber Cavity ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00402 - Typical Installation Alibat to Timb,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00502 - Typical Base Channel Fixing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00602 - Typical Base Channel Over Timber Fl,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00702 - Typical Base Channel Over Waterproo,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-007B02 - Typical Base Channel Over Concrete,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00802 - Pre-Fabricated 90 Deg Base Channel ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-00902 - Typical Corner NC107X and NC109X As,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-010 - One Piece External Corner Negative De,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01102 - External 90 Deg Corner Using NC251 ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01202 - External 90 Deg Corner Using NC252 ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01302 - Internal 90 Deg Corner Using NC107X,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01402 - Internal 90 Deg Corner Using NC253 ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01502 - Typical Inter-Storey or Horizontal ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01602 - Typical Sill Section NC247 and NC24,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01702 - Typical Jamb Section NC247 and NC24,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01802 - Typical Jamb Section with Negative ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-01902 - Typical Head Section,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02002 - Soaker Installation to Window Jamb,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02102 - Typical Head Flashing End Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-022A03 - Typical Soffit Trim,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-022B03 - Typical Raking Soffit,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-022C03 - Typical Inverse Raking Soffit,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02302 - Typical Pipe Penetration,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-023B02 - Typical Large Pipe Penetration wit,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02402 - Typical Apron Roof to Wall Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02502 - Typical Parapet to Wall,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02602 - Typical Deck to Wall Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02702 - Typical Roof and Gutter to Wall Jun,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02802 - Notching Board Around Window Jamb,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-02903 - Ripped Board to End of Wall Junctio,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03003 - Typical Nu-Wall Fascia to Soffit,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-030B03 - Typical Nu-Wall Fascia to Soffit O,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03103 - Typical Nu-Wall to Fascia Soffit Wa,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03203 - Typical Garage Door Head and Jamb T,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-032B03 - Typical Garage Door Head and Jamb ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03303 - Typical Nu-Wall to Brick Internal C,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03403 - Typical Nu-Wall to Brick External C,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03502 - Typical Nu-Wall to Brick Horizontal,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03603 - Typical Nu-Wall to Brick Vertical J,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03703 - Typical Nu-Wall to Concrete Masonry,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03803 - Typical Nu-Wall to Concrete Masonry,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-03903 - Typical Nu-Wall to Concrete Masonry,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-04003 - Typical Nu-Wall Irregular External ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-04103 - Typical Nu-Wall Irregular Internal ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-04202 - Typical Nu-Wall Irregular Internal ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-04302 - Vertical Join Mixed Cladding,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - NW-VOC-043B02 - Vertical Join Mixed Cladding NC105,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - Vertical on Cavity - Installation Manual,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - nwc 001 head flashing layout,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - nwc 002 nu wall board profiles september 2025,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - nwc 004 external corner junction to timber,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - nwc 005 internal corner junction to timber,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - nwc 006 e70 vertical maintenance joint,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - nwc 008 joinery setout for vertical horizontal boa,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - nwc 009 lag bolt installation,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nu-Wall - thermal expansion wall requirements 2025 v4,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Nuralite - Nuraply 3PM Installation Checksheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,only those approved within this manual.
B_Enclosure,Omega - 00 General - Colour Chart,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 00 General - Product Suite Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 400 Series - Cavity Construction Bevel Back Weatherb,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 400 Series - Cavity Construction Brick Veneer Therma,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 400 Series - Cavity Construction EIFS V2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 400 Series - Cavity Construction Fibre Cement Sheet ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 400 Series - Cavity Construction Horizontal Profile ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 400 Series - Direct Fix Bevel Backed Weatherboard Th,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 400 Series - Direct Fix Board and Batten Thermal V4,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Awning Window Full Installation Set,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - BiParting Slider Full Installation Set,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Direct Fix Concrete Block V1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Direct Fix Fibre Cement Sheet V3,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Direct Fix Precast Concrete V1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Direct Fix Vertical Metal Cladding V1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Fixed Window Full Installation Set,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Open In Door Full Installation Set,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Open Out Door Full Installation Set,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Single Slider Fixed Sliding Fixed,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Single Slider and Awning,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Slider 4PJ Four Panel Jointer,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Stacker Slider 3 Panel Basic,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Omega - 800 Series - Stacker Slider 6 Panel,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - SunGlaze - CodeMark Pass,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - SunGlaze - Product Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - SunGlaze - Specification Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - SunTuf EZGlaze - Product Flyer,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - Suntuf Commercial - Commercial Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - Suntuf Commercial - Commercial PC Sheets Pass,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - Suntuf Polycarbonate - Cleaning and Maintenance Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - Suntuf Polycarbonate - CodeMark Pass 2024,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - Suntuf Polycarbonate - Product Brochure 2024,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - Suntuf Polycarbonate - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - Suntuf Polycarbonate - Warranty Statements,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,PSP - Suntuf Twinwall - Twinwall Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group (Creative Brick) - BPIR - Schist Mansonry Vene,Unknown,,,,UNKNOWN,MISSING,DECLARED,
B_Enclosure,Premier Group - AquaFlow - Installation Guidelines,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group - Brick Veneer - 2 Storey Specification,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"the sum of $200,000*."
B_Enclosure,Premier Group - Brick Veneer - Selection Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"free replacement of product, deemed to be unsatisfactory by us, before 
installa"
B_Enclosure,Premier Group - Brick Veneer - Single Storey Running Bond Sp,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"the sum of $200,000'."
B_Enclosure,Premier Group - Brick Veneer - Stack Bonding Engineering,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group - Brick Veneer - Stack Bonding Specification,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"the sum of $200,000*."
B_Enclosure,Premier Group - Brick Veneer - Technical Design Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group - Full Brick Manual - (MASTER),Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"the following:
- The maximum height for a single storey veneer is 4m from the fo"
B_Enclosure,Premier Group - Italia Pavers - Product Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"free replacement of product, deemed to be unsatisfactory by us, before installat"
B_Enclosure,Premier Group - Lifestyle Pavers - Trade and Install Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"free replacement of product, deemed to be unsatisfactory by us, before installat"
B_Enclosure,Premier Group - Permeable Paving - Engineering Manual,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group - Schist Stone - Structural Specification,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group - Schist Stone - Walling Specification,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group - TrueStone - Installation and Laying Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,for this product.
B_Enclosure,Premier Group - TrueStone - Product Selection Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,for these pavers.
B_Enclosure,Premier Group - Universal - Acid Wash and Sealing Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group - Universal - BPIR Compliance Set,Unknown,,,,UNKNOWN,MISSING,DECLARED,
B_Enclosure,Premier Group - Universal - Care and Efflorescence Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Premier Group - Universal - Maintenance Information,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,ProctorPassive - DriFlash Tape - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,ProctorPassive - GeoVap 120 - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,RCS - Graphex_Facade - Technical - Passive House Calculation,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,RCS - Graphex_Masonry - Brochure - Graphex Masonry Overlay B,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Acoustic - Integra Facade Acoustic Re,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Booklet - Integra Facade Booklet - Hi,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,RCS - Master - Generic Substrates Technical Manual (MASTER),Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"two-storeys or 7m in
height in accordance with E2/AS1
Paragraph 9."
B_Enclosure,RCS - Master - Manual - Generic Substrates Technical Manual ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"two-storeys or 7m in
height in accordance with E2/AS1
Paragraph 9."
B_Enclosure,RCS - Seismolock - Booklet - Seismolock Booklet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,75% of the first yield; this keeps the fibreglass well below the brittle failure
B_Enclosure,RCS - Seismolock - Brochure - Seismolock Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,RCS - Seismolock - Technical - Seismolock Flyer,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roof_Batten_MCRB40 - Design Guide and Loadspan Tables on Tim,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roof_Batten_MCRB40 - Residential Roof Details for Long Run,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roof_Batten_MCRB40 - Residential Roof Details for Metal Tile,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roof_Batten_MCRB40 - Specific Design Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Corrugate - BPIS Class 1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Corrugate - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Corrugate - Installation Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Corrugate - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,a maximum of 1.
B_Enclosure,Roofing Industries - DRI-CLAD - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Epic - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Epic - Product Technical Stat,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Eurolok - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Eurolok - Product Technical S,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Panelok - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Panelok - Installation Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Panelok - Product Technical S,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Spanlok - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Spanlok - Installation Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Eurostyle Spanlok - Product Technical S,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Maxispan - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Maxispan - Product Brochure & Installat,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Maxispan - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"a 
maximum of 1."
B_Enclosure,Roofing Industries - Multidek - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Multidek - Product Brochure & Installat,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"for use 
with glass reinforced translucent 
roofing products."
B_Enclosure,Roofing Industries - Multidek - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"a 
maximum of 1."
B_Enclosure,Roofing Industries - Multirib - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Multirib - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - RI925 - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - RI925 - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - RT7 - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - RT7 - Product Brochure & Installation,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - RT7 - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"a maximum 
of 1."
B_Enclosure,Roofing Industries - Rainwater - EZI-FLO Spouting Systems Br,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Rainwater - Installation Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,from the gutter warranty.
B_Enclosure,Roofing Industries - Ribline 800 - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Ribline 800 - Product Brochure & Instal,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Ribline 800 - Product Technical Stateme,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,a maximum of 1.
B_Enclosure,Roofing Industries - Slimclad - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Slimclad - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Trimrib - BPIS Class 1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Trimrib - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Trimrib - Product Brochure & Installati,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Trimrib - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,a maximum of 1.
B_Enclosure,Roofing Industries - True Oak Corrugate - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - True Oak Corrugate - Product Brochure &,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - True Oak Corrugate - Product Technical ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,a maximum of 1.
B_Enclosure,Roofing Industries - True Oak Deep - BPIS Class 2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - True Oak Deep - Product Brochure & Inst,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,a maximum of 1.
B_Enclosure,Roofing Industries - True Oak Deep - Product Technical State,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,a maximum of 1.
B_Enclosure,Roofing Industries - Universal - Durability,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Universal - Handling & Storage Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Universal - MAXAM,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Universal - Maintenance Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Universal - Pacific Coilcoaters Colorco,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Roofing Industries - Universal - Zincalume,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,SPP - MANAHAU - Data Sheet 2025,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Starke Ambiance - Care and Maintenance Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Starke Ambiance - NZS 4211 Report Summary,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Starke Ambiance - Product Technical Statement,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Coloured Mirrors Sa,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Colourtex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Granex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Impressions,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Metalart,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Platinum,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Rigitube,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Super Mirror,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Stainless Steel - Rimex Textured,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Steel and Tube - Universal - Eco Choice Certificate - Flat a,Unknown,,,MAY 2026,NO,MISSING,UNDECLARED,
